"CU_ID","Species","Stock","Year","DataType","RelLBM","AbsLBM","LongTrend","PercChange","ProbDeclBelowLBM","Percentile","RelUBM","AbsUBM","RelAbd","AbsAbd","NumStdMetrics"
"CU-18","Sockeye","Takla_Trem_EStu",2011,"Abs_Abd","Red","Green","Amber","Red",NA,"Red","Red","Green","Red","Green",4
"CU-18","Sockeye","Takla_Trem_EStu",2012,"Abs_Abd","Red","Green","Red","Red",NA,"Red","Red","Green","Red","Green",4
"CU-18","Sockeye","Takla_Trem_EStu",2013,"Abs_Abd","Red","Green","Red","Red",NA,"Red","Red","Green","Red","Green",4
"CU-18","Sockeye","Takla_Trem_EStu",2014,"Abs_Abd","Red","Green","Red","Red",NA,"Red","Red","Green","Red","Green",4
"CU-18","Sockeye","Takla_Trem_EStu",2015,"Abs_Abd","Red","Green","Red","Red",NA,"Red","Red","Green","Red","Green",4
"CU-18","Sockeye","Takla_Trem_EStu",2016,"Abs_Abd","Red","Green","Red","Red",NA,"Red","Red","Green","Red","Green",4
"CU-18","Sockeye","Takla_Trem_EStu",2017,"Abs_Abd","Red","Green","Red","Red",NA,"Red","Red","Green","Red","Green",4
"CU-18","Sockeye","Takla_Trem_EStu",2018,"Abs_Abd","Red","Green","Amber","Red",NA,"Red","Red","Green","Red","Green",4
"CU-18","Sockeye","Takla_Trem_EStu",2019,"Abs_Abd","Red","Amber","Red","Red",NA,"Red","Red","Amber","Red","Amber",4
"CU-21","Sockeye","Takla_Trem_S_S",1995,"Abs_Abd","Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",4
"CU-21","Sockeye","Takla_Trem_S_S",1996,"Abs_Abd","Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",4
"CU-21","Sockeye","Takla_Trem_S_S",1997,"Abs_Abd","Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",4
"CU-21","Sockeye","Takla_Trem_S_S",1998,"Abs_Abd","Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",4
"CU-21","Sockeye","Takla_Trem_S_S",1999,"Abs_Abd","Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",4
"CU-21","Sockeye","Takla_Trem_S_S",2000,"Abs_Abd","Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",4
"CU-21","Sockeye","Takla_Trem_S_S",2001,"Abs_Abd","Amber","Green","Green","Green",NA,"Green","Amber","Green","Amber","Green",4
"CU-21","Sockeye","Takla_Trem_S_S",2002,"Abs_Abd","Amber","Green","Green","Green",NA,"Green","Amber","Green","Amber","Green",4
"CU-21","Sockeye","Takla_Trem_S_S",2003,"Abs_Abd","Amber","Green","Green","Green",NA,"Green","Amber","Green","Amber","Green",4
"CU-21","Sockeye","Takla_Trem_S_S",2004,"Abs_Abd","Amber","Green","Green","Amber",NA,"Green","Amber","Green","Amber","Green",4
"CU-21","Sockeye","Takla_Trem_S_S",2005,"Abs_Abd","Amber","Green","Green","Red",NA,"Green","Amber","Green","Amber","Green",4
"CU-21","Sockeye","Takla_Trem_S_S",2006,"Abs_Abd","Amber","Green","Green","Red",NA,"Green","Amber","Green","Amber","Green",4
"CU-21","Sockeye","Takla_Trem_S_S",2007,"Abs_Abd","Amber","Green","Green","Red",NA,"Green","Amber","Green","Amber","Green",4
"CU-21","Sockeye","Takla_Trem_S_S",2008,"Abs_Abd","Amber","Green","Green","Red",NA,"Green","Amber","Green","Amber","Green",4
"CU-21","Sockeye","Takla_Trem_S_S",2009,"Abs_Abd","Red","Green","Green","Red",NA,"Green","Red","Green","Red","Green",4
"CU-21","Sockeye","Takla_Trem_S_S",2010,"Abs_Abd","Red","Green","Green","Red",NA,"Green","Red","Green","Red","Green",4
"CU-21","Sockeye","Takla_Trem_S_S",2011,"Abs_Abd","Red","Green","Green","Red",NA,"Green","Red","Green","Red","Green",4
"CU-21","Sockeye","Takla_Trem_S_S",2012,"Abs_Abd","Red","Green","Green","Red",NA,"Green","Red","Green","Red","Green",4
"CU-21","Sockeye","Takla_Trem_S_S",2013,"Abs_Abd","Amber","Green","Green","Red",NA,"Green","Amber","Green","Amber","Green",4
"CU-21","Sockeye","Takla_Trem_S_S",2014,"Abs_Abd","Amber","Green","Green","Red",NA,"Green","Amber","Green","Amber","Green",4
"CU-21","Sockeye","Takla_Trem_S_S",2015,"Abs_Abd","Amber","Green","Green","Red",NA,"Green","Amber","Green","Amber","Green",4
"CU-21","Sockeye","Takla_Trem_S_S",2016,"Abs_Abd","Amber","Green","Green","Red",NA,"Green","Amber","Green","Amber","Green",4
"CU-21","Sockeye","Takla_Trem_S_S",2017,"Abs_Abd","Amber","Green","Green","Red",NA,"Green","Amber","Green","Amber","Green",4
"CU-21","Sockeye","Takla_Trem_S_S",2018,"Abs_Abd","Amber","Green","Green","Red",NA,"Green","Amber","Green","Amber","Green",4
"CU-21","Sockeye","Takla_Trem_S_S",2019,"Abs_Abd","Amber","Green","Green","Amber",NA,"Green","Amber","Green","Amber","Green",4
"CU-15","Sockeye","Taseko_ES",1995,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CU-15","Sockeye","Taseko_ES",1996,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CU-15","Sockeye","Taseko_ES",1997,"Rel_Idx",NA,NA,"Red",NA,NA,"Amber",NA,NA,NA,NA,1
"CU-15","Sockeye","Taseko_ES",1998,"Rel_Idx",NA,NA,"Amber",NA,NA,"Amber",NA,NA,NA,NA,1
"CU-15","Sockeye","Taseko_ES",1999,"Rel_Idx",NA,NA,"Amber",NA,NA,"Amber",NA,NA,NA,NA,1
"CU-15","Sockeye","Taseko_ES",2000,"Rel_Idx",NA,NA,"Amber",NA,NA,"Amber",NA,NA,NA,NA,1
"CU-15","Sockeye","Taseko_ES",2001,"Rel_Idx",NA,NA,"Green",NA,NA,"Green",NA,NA,NA,NA,1
"CU-15","Sockeye","Taseko_ES",2002,"Rel_Idx",NA,NA,"Green",NA,NA,"Green",NA,NA,NA,NA,1
"CU-15","Sockeye","Taseko_ES",2003,"Rel_Idx",NA,NA,"Green",NA,NA,"Green",NA,NA,NA,NA,1
"CU-15","Sockeye","Taseko_ES",2004,"Rel_Idx",NA,NA,"Green",NA,NA,"Green",NA,NA,NA,NA,1
"CU-15","Sockeye","Taseko_ES",2005,"Rel_Idx",NA,NA,"Green","Green",NA,"Green",NA,NA,NA,NA,2
"CU-15","Sockeye","Taseko_ES",2006,"Rel_Idx",NA,NA,"Amber","Green",NA,"Amber",NA,NA,NA,NA,2
"CU-15","Sockeye","Taseko_ES",2007,"Rel_Idx",NA,NA,"Amber","Green",NA,"Amber",NA,NA,NA,NA,2
"CU-15","Sockeye","Taseko_ES",2008,"Rel_Idx",NA,NA,"Red","Red",NA,"Red",NA,NA,NA,NA,2
"CU-15","Sockeye","Taseko_ES",2009,"Rel_Idx",NA,NA,"Red","Red",NA,"Red",NA,NA,NA,NA,2
"CU-15","Sockeye","Taseko_ES",2010,"Rel_Idx",NA,NA,"Red","Red",NA,"Red",NA,NA,NA,NA,2
"CU-15","Sockeye","Taseko_ES",2011,"Rel_Idx",NA,NA,"Red","Red",NA,"Red",NA,NA,NA,NA,2
"CU-15","Sockeye","Taseko_ES",2012,"Rel_Idx",NA,NA,"Red","Red",NA,"Red",NA,NA,NA,NA,2
"CU-15","Sockeye","Taseko_ES",2013,"Rel_Idx",NA,NA,"Red","Red",NA,"Red",NA,NA,NA,NA,2
"CU-15","Sockeye","Taseko_ES",2014,"Rel_Idx",NA,NA,"Red","Red",NA,"Red",NA,NA,NA,NA,2
"CU-15","Sockeye","Taseko_ES",2015,"Rel_Idx",NA,NA,"Red","Red",NA,"Red",NA,NA,NA,NA,2
"CU-15","Sockeye","Taseko_ES",2016,"Rel_Idx",NA,NA,"Red","Red",NA,"Red",NA,NA,NA,NA,2
"CU-15","Sockeye","Taseko_ES",2017,"Rel_Idx",NA,NA,"Red","Red",NA,"Red",NA,NA,NA,NA,2
"CU-15","Sockeye","Taseko_ES",2018,"Rel_Idx",NA,NA,"Red","Red",NA,"Red",NA,NA,NA,NA,2
"CU-15","Sockeye","Taseko_ES",2019,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CU-16","Sockeye","Widgeon_RT",1995,"Abs_Abd",NA,NA,"Red","Red",NA,"Red",NA,NA,NA,NA,2
"CU-16","Sockeye","Widgeon_RT",1996,"Abs_Abd",NA,NA,"Red","Red",NA,"Red",NA,NA,NA,NA,2
"CU-16","Sockeye","Widgeon_RT",1997,"Abs_Abd",NA,"Red","Red","Red",NA,"Red",NA,"Red",NA,"Red",3
"CU-16","Sockeye","Widgeon_RT",1998,"Abs_Abd",NA,"Red","Red","Red",NA,"Red",NA,"Red",NA,"Red",3
"CU-16","Sockeye","Widgeon_RT",1999,"Abs_Abd",NA,"Red","Red","Red",NA,"Red",NA,"Red",NA,"Red",3
"CU-16","Sockeye","Widgeon_RT",2000,"Abs_Abd",NA,"Red","Red","Red",NA,"Red",NA,"Red",NA,"Red",3
"CU-16","Sockeye","Widgeon_RT",2001,"Abs_Abd",NA,"Red","Red","Red",NA,"Red",NA,"Red",NA,"Red",3
"CU-16","Sockeye","Widgeon_RT",2002,"Abs_Abd",NA,"Red","Red","Red",NA,"Red",NA,"Red",NA,"Red",3
"CU-16","Sockeye","Widgeon_RT",2003,"Abs_Abd",NA,"Red","Red","Red",NA,"Red",NA,"Red",NA,"Red",3
"CU-16","Sockeye","Widgeon_RT",2004,"Abs_Abd",NA,"Red","Red","Red",NA,"Red",NA,"Red",NA,"Red",3
"CU-16","Sockeye","Widgeon_RT",2005,"Abs_Abd",NA,"Red","Red","Red",NA,"Red",NA,"Red",NA,"Red",3
"CU-16","Sockeye","Widgeon_RT",2006,"Abs_Abd",NA,"Red","Red","Green",NA,"Red",NA,"Red",NA,"Red",3
"CU-16","Sockeye","Widgeon_RT",2007,"Abs_Abd",NA,"Red","Red","Green",NA,"Red",NA,"Red",NA,"Red",3
"CU-16","Sockeye","Widgeon_RT",2008,"Abs_Abd",NA,"Red","Red","Green",NA,"Red",NA,"Red",NA,"Red",3
"CU-16","Sockeye","Widgeon_RT",2009,"Abs_Abd",NA,"Red","Red","Green",NA,"Red",NA,"Red",NA,"Red",3
"CU-16","Sockeye","Widgeon_RT",2010,"Abs_Abd",NA,"Red","Red","Green",NA,"Red",NA,"Red",NA,"Red",3
"CU-16","Sockeye","Widgeon_RT",2011,"Abs_Abd",NA,"Red","Amber","Green",NA,"Amber",NA,"Red",NA,"Red",3
"CU-16","Sockeye","Widgeon_RT",2012,"Abs_Abd",NA,"Amber","Green","Green",NA,"Amber",NA,"Amber",NA,"Amber",3
"CU-16","Sockeye","Widgeon_RT",2013,"Abs_Abd",NA,"Amber","Green","Green",NA,"Green",NA,"Amber",NA,"Amber",3
"CU-16","Sockeye","Widgeon_RT",2014,"Abs_Abd",NA,"Red","Green","Green",NA,"Green",NA,"Red",NA,"Red",3
"CU-16","Sockeye","Widgeon_RT",2015,"Abs_Abd",NA,"Red","Green","Green",NA,"Green",NA,"Red",NA,"Red",3
"CU-16","Sockeye","Widgeon_RT",2016,"Abs_Abd",NA,"Red","Green","Green",NA,"Amber",NA,"Red",NA,"Red",3
"CU-16","Sockeye","Widgeon_RT",2017,"Abs_Abd",NA,"Red","Green","Green",NA,"Amber",NA,"Red",NA,"Red",3
"CU-16","Sockeye","Widgeon_RT",2018,"Abs_Abd",NA,"Red","Amber","Green",NA,"Amber",NA,"Red",NA,"Red",3
"CU-16","Sockeye","Widgeon_RT",2019,"Abs_Abd",NA,"Red","Red","Red",NA,"Amber",NA,"Red",NA,"Red",3
"CK-03","Chinook","Lower Fraser River_FA_0.3",1995,"Abs_Abd","Green","Green",NA,"Red",NA,NA,"Green","Green","Green","Green",3
"CK-03","Chinook","Lower Fraser River_FA_0.3",1996,"Abs_Abd","Amber","Green",NA,"Red",NA,NA,"Amber","Green","Amber","Green",3
"CK-03","Chinook","Lower Fraser River_FA_0.3",1997,"Abs_Abd","Amber","Green",NA,"Red",NA,NA,"Amber","Green","Amber","Green",3
"CK-03","Chinook","Lower Fraser River_FA_0.3",1998,"Abs_Abd","Amber","Green","Amber","Green",NA,NA,"Amber","Green","Amber","Green",4
"CK-03","Chinook","Lower Fraser River_FA_0.3",1999,"Abs_Abd","Green","Green","Green","Green",NA,NA,"Green","Green","Green","Green",4
"CK-03","Chinook","Lower Fraser River_FA_0.3",2000,"Abs_Abd","Green","Green","Green","Amber",NA,NA,"Green","Green","Green","Green",4
"CK-03","Chinook","Lower Fraser River_FA_0.3",2001,"Abs_Abd","Green","Green","Green","Amber",NA,NA,"Green","Green","Green","Green",4
"CK-03","Chinook","Lower Fraser River_FA_0.3",2002,"Abs_Abd","Green","Green","Green","Green",NA,NA,"Green","Green","Green","Green",4
"CK-03","Chinook","Lower Fraser River_FA_0.3",2003,"Abs_Abd","Green","Green","Green","Green",NA,NA,"Green","Green","Green","Green",4
"CK-03","Chinook","Lower Fraser River_FA_0.3",2004,"Abs_Abd","Green","Green","Green","Green",NA,NA,"Green","Green","Green","Green",4
"CK-03","Chinook","Lower Fraser River_FA_0.3",2005,"Abs_Abd","Green","Green","Green","Green",NA,NA,"Green","Green","Green","Green",4
"CK-03","Chinook","Lower Fraser River_FA_0.3",2006,"Abs_Abd","Green","Green","Green","Green",NA,NA,"Green","Green","Green","Green",4
"CK-03","Chinook","Lower Fraser River_FA_0.3",2007,"Abs_Abd","Green","Green","Green","Green",NA,NA,"Green","Green","Green","Green",4
"CK-03","Chinook","Lower Fraser River_FA_0.3",2008,"Abs_Abd","Amber","Green","Amber","Red",NA,NA,"Amber","Green","Amber","Green",4
"CK-03","Chinook","Lower Fraser River_FA_0.3",2009,"Abs_Abd","Amber","Green","Amber","Red",NA,NA,"Amber","Green","Amber","Green",4
"CK-03","Chinook","Lower Fraser River_FA_0.3",2010,"Abs_Abd","Amber","Green","Green","Red",NA,NA,"Amber","Green","Amber","Green",4
"CK-03","Chinook","Lower Fraser River_FA_0.3",2011,"Abs_Abd","Green","Green","Green","Red",NA,NA,"Green","Green","Green","Green",4
"CK-03","Chinook","Lower Fraser River_FA_0.3",2012,"Abs_Abd","Green","Green","Green","Red",NA,NA,"Green","Green","Green","Green",4
"CK-03","Chinook","Lower Fraser River_FA_0.3",2013,"Abs_Abd","Amber","Green","Green","Red",NA,NA,"Amber","Green","Amber","Green",4
"CK-03","Chinook","Lower Fraser River_FA_0.3",2014,"Abs_Abd","Amber","Green","Amber","Red",NA,NA,"Amber","Green","Amber","Green",4
"CK-03","Chinook","Lower Fraser River_FA_0.3",2015,"Abs_Abd","Amber","Green","Amber","Red",NA,NA,"Amber","Green","Amber","Green",4
"CK-03","Chinook","Lower Fraser River_FA_0.3",2016,"Abs_Abd","Amber","Green","Amber","Red",NA,NA,"Amber","Green","Amber","Green",4
"CK-03","Chinook","Lower Fraser River_FA_0.3",2017,"Abs_Abd","Amber","Green","Amber","Red",NA,NA,"Amber","Green","Amber","Green",4
"CK-03","Chinook","Lower Fraser River_FA_0.3",2018,"Abs_Abd","Amber","Green","Amber","Red",NA,NA,"Amber","Green","Amber","Green",4
"CK-03","Chinook","Lower Fraser River_FA_0.3",2019,"Abs_Abd","Red","Green","Red","Red",NA,NA,"Red","Green","Red","Green",4
"CK-04","Chinook","Lower Fraser River_SP_1.3",1995,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-04","Chinook","Lower Fraser River_SP_1.3",1996,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-04","Chinook","Lower Fraser River_SP_1.3",1997,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-04","Chinook","Lower Fraser River_SP_1.3",1998,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-04","Chinook","Lower Fraser River_SP_1.3",1999,"Rel_Idx",NA,NA,"Green",NA,NA,NA,NA,NA,NA,NA,1
"CK-04","Chinook","Lower Fraser River_SP_1.3",2000,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-04","Chinook","Lower Fraser River_SP_1.3",2001,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-04","Chinook","Lower Fraser River_SP_1.3",2002,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-04","Chinook","Lower Fraser River_SP_1.3",2003,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-04","Chinook","Lower Fraser River_SP_1.3",2004,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-04","Chinook","Lower Fraser River_SP_1.3",2005,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-04","Chinook","Lower Fraser River_SP_1.3",2006,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-04","Chinook","Lower Fraser River_SP_1.3",2007,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-04","Chinook","Lower Fraser River_SP_1.3",2008,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-04","Chinook","Lower Fraser River_SP_1.3",2009,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-04","Chinook","Lower Fraser River_SP_1.3",2010,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-04","Chinook","Lower Fraser River_SP_1.3",2011,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-04","Chinook","Lower Fraser River_SP_1.3",2012,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-04","Chinook","Lower Fraser River_SP_1.3",2013,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-04","Chinook","Lower Fraser River_SP_1.3",2014,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-04","Chinook","Lower Fraser River_SP_1.3",2015,"Rel_Idx",NA,NA,"Green","Amber",NA,NA,NA,NA,NA,NA,2
"CK-04","Chinook","Lower Fraser River_SP_1.3",2016,"Rel_Idx",NA,NA,"Green","Red",NA,NA,NA,NA,NA,NA,2
"CK-04","Chinook","Lower Fraser River_SP_1.3",2017,"Rel_Idx",NA,NA,"Amber","Red",NA,NA,NA,NA,NA,NA,2
"CK-04","Chinook","Lower Fraser River_SP_1.3",2018,"Rel_Idx",NA,NA,"Amber","Red",NA,NA,NA,NA,NA,NA,2
"CK-04","Chinook","Lower Fraser River_SP_1.3",2019,"Rel_Idx",NA,NA,"Amber","Red",NA,NA,NA,NA,NA,NA,2
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",1995,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",1996,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",1997,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",1998,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",1999,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",2000,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",2001,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",2002,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",2003,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",2004,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",2005,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",2006,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",2007,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",2008,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",2009,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",2010,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",2011,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",2012,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",2013,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",2014,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",2015,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",2016,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",2017,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",2018,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-05","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",2019,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-07","Chinook","Maria Slough_SU_0.3",1995,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-07","Chinook","Maria Slough_SU_0.3",1996,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-07","Chinook","Maria Slough_SU_0.3",1997,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-07","Chinook","Maria Slough_SU_0.3",1998,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-07","Chinook","Maria Slough_SU_0.3",1999,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-07","Chinook","Maria Slough_SU_0.3",2000,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-07","Chinook","Maria Slough_SU_0.3",2001,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-07","Chinook","Maria Slough_SU_0.3",2002,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-07","Chinook","Maria Slough_SU_0.3",2003,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-07","Chinook","Maria Slough_SU_0.3",2004,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-07","Chinook","Maria Slough_SU_0.3",2005,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-07","Chinook","Maria Slough_SU_0.3",2006,"Rel_Idx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-07","Chinook","Maria Slough_SU_0.3",2007,"Rel_Idx",NA,NA,NA,"Green",NA,NA,NA,NA,NA,NA,1
"CK-07","Chinook","Maria Slough_SU_0.3",2008,"Rel_Idx",NA,NA,NA,"Green",NA,NA,NA,NA,NA,NA,1
"CK-07","Chinook","Maria Slough_SU_0.3",2009,"Rel_Idx",NA,NA,NA,"Green",NA,NA,NA,NA,NA,NA,1
"CK-07","Chinook","Maria Slough_SU_0.3",2010,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-07","Chinook","Maria Slough_SU_0.3",2011,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-07","Chinook","Maria Slough_SU_0.3",2012,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-07","Chinook","Maria Slough_SU_0.3",2013,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-07","Chinook","Maria Slough_SU_0.3",2014,"Rel_Idx",NA,NA,"Green","Amber",NA,NA,NA,NA,NA,NA,2
"CK-07","Chinook","Maria Slough_SU_0.3",2015,"Rel_Idx",NA,NA,"Green","Green",NA,NA,NA,NA,NA,NA,2
"CK-07","Chinook","Maria Slough_SU_0.3",2016,"Rel_Idx",NA,NA,"Green","Amber",NA,NA,NA,NA,NA,NA,2
"CK-07","Chinook","Maria Slough_SU_0.3",2017,"Rel_Idx",NA,NA,"Amber","Red",NA,NA,NA,NA,NA,NA,2
"CK-07","Chinook","Maria Slough_SU_0.3",2018,"Rel_Idx",NA,NA,"Red","Red",NA,NA,NA,NA,NA,NA,2
"CK-07","Chinook","Maria Slough_SU_0.3",2019,"Rel_Idx",NA,NA,"Red","Red",NA,NA,NA,NA,NA,NA,2
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3",1995,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3",1996,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3",1997,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3",1998,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3",1999,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3",2000,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3",2001,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3",2002,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CK-08","Chinook","Middle Fraser-Fraser Canyon_SP_1.3",2003,"Abs_Abd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
